,time,load
0,2020-04-06 00:15:00,62.133270263671875
1,2020-04-06 00:30:00,66.54545593261719
2,2020-04-06 00:45:00,68.12698364257812
3,2020-04-06 01:00:00,67.78893280029297
4,2020-04-06 01:15:00,59.46499252319336
5,2020-04-06 01:30:00,66.4251937866211
6,2020-04-06 01:45:00,64.26587677001953
7,2020-04-06 02:00:00,64.13352966308594
8,2020-04-06 02:15:00,62.68194580078125
9,2020-04-06 02:30:00,62.92305374145508
10,2020-04-06 02:45:00,60.89411163330078
11,2020-04-06 03:00:00,79.97631072998047
12,2020-04-06 03:15:00,61.74271774291992
13,2020-04-06 03:30:00,59.69078826904297
14,2020-04-06 03:45:00,59.412940979003906
15,2020-04-06 04:00:00,74.05037689208984
16,2020-04-06 04:15:00,57.22574234008789
17,2020-04-06 04:30:00,59.61460494995117
18,2020-04-06 04:45:00,59.36538314819336
19,2020-04-06 05:00:00,64.05170440673828
20,2020-04-06 05:15:00,56.149295806884766
21,2020-04-06 05:30:00,62.11094665527344
22,2020-04-06 05:45:00,61.91538619995117
23,2020-04-06 06:00:00,62.751956939697266
24,2020-04-06 06:15:00,56.80080032348633
25,2020-04-06 06:30:00,66.01527404785156
26,2020-04-06 06:45:00,63.72771072387695
27,2020-04-06 07:00:00,64.02830505371094
28,2020-04-06 07:15:00,60.0402946472168
29,2020-04-06 07:30:00,68.89022827148438
30,2020-04-06 07:45:00,66.94911193847656
31,2020-04-06 08:00:00,66.78128814697266
32,2020-04-06 08:15:00,65.13939666748047
33,2020-04-06 08:30:00,70.75800323486328
34,2020-04-06 08:45:00,70.08336639404297
35,2020-04-06 09:00:00,69.5853500366211
36,2020-04-06 09:15:00,69.31797790527344
37,2020-04-06 09:30:00,70.18707275390625
38,2020-04-06 09:45:00,73.1929702758789
39,2020-04-06 10:00:00,72.98616790771484
40,2020-04-06 10:15:00,69.07716369628906
41,2020-04-06 10:30:00,69.03082275390625
42,2020-04-06 10:45:00,73.9720458984375
43,2020-04-06 11:00:00,72.36810302734375
44,2020-04-06 11:15:00,68.53034210205078
45,2020-04-06 11:30:00,68.46647644042969
46,2020-04-06 11:45:00,74.31437683105469
47,2020-04-06 12:00:00,71.03192138671875
48,2020-04-06 12:15:00,69.0557632446289
49,2020-04-06 12:30:00,68.90177154541016
50,2020-04-06 12:45:00,74.78852844238281
51,2020-04-06 13:00:00,71.77349090576172
52,2020-04-06 13:15:00,70.72915649414062
53,2020-04-06 13:30:00,69.8558349609375
54,2020-04-06 13:45:00,74.98462677001953
55,2020-04-06 14:00:00,72.61376190185547
56,2020-04-06 14:15:00,72.91496276855469
57,2020-04-06 14:30:00,71.44619750976562
58,2020-04-06 14:45:00,75.20985412597656
59,2020-04-06 15:00:00,73.8005599975586
60,2020-04-06 15:15:00,75.06731414794922
61,2020-04-06 15:30:00,72.939697265625
62,2020-04-06 15:45:00,74.74954986572266
63,2020-04-06 16:00:00,74.31184387207031
64,2020-04-06 16:15:00,74.95619201660156
65,2020-04-06 16:30:00,73.64842987060547
66,2020-04-06 16:45:00,74.35521697998047
67,2020-04-06 17:00:00,73.93041229248047
68,2020-04-06 17:15:00,74.90261840820312
69,2020-04-06 17:30:00,74.3876953125
70,2020-04-06 17:45:00,73.51998901367188
71,2020-04-06 18:00:00,73.57997131347656
72,2020-04-06 18:15:00,74.4336166381836
73,2020-04-06 18:30:00,75.12425994873047
74,2020-04-06 18:45:00,72.27803039550781
75,2020-04-06 19:00:00,78.78580474853516
76,2020-04-06 19:15:00,76.60970306396484
77,2020-04-06 19:30:00,76.11278533935547
78,2020-04-06 19:45:00,72.96086120605469
79,2020-04-06 20:00:00,79.24620056152344
80,2020-04-06 20:15:00,76.43409729003906
81,2020-04-06 20:30:00,76.9133529663086
82,2020-04-06 20:45:00,73.2809066772461
83,2020-04-06 21:00:00,79.2340087890625
84,2020-04-06 21:15:00,76.03511810302734
85,2020-04-06 21:30:00,76.49629211425781
86,2020-04-06 21:45:00,70.9606704711914
87,2020-04-06 22:00:00,74.82353210449219
88,2020-04-06 22:15:00,74.2496337890625
89,2020-04-06 22:30:00,74.46681213378906
90,2020-04-06 22:45:00,68.5874252319336
91,2020-04-06 23:00:00,70.15895080566406
92,2020-04-06 23:15:00,70.68663024902344
93,2020-04-06 23:30:00,71.87679290771484
94,2020-04-06 23:45:00,65.97706604003906
95,2020-04-07 00:00:00,70.50652313232422
