,time,load
0,2020-04-06 00:15:00,58.42521667480469
1,2020-04-06 00:30:00,57.16303634643555
2,2020-04-06 00:45:00,57.70309066772461
3,2020-04-06 01:00:00,57.67524337768555
4,2020-04-06 01:15:00,55.69488525390625
5,2020-04-06 01:30:00,54.43605041503906
6,2020-04-06 01:45:00,53.990333557128906
7,2020-04-06 02:00:00,53.32263946533203
8,2020-04-06 02:15:00,52.79200744628906
9,2020-04-06 02:30:00,52.62702941894531
10,2020-04-06 02:45:00,52.64021301269531
11,2020-04-06 03:00:00,51.741783142089844
12,2020-04-06 03:15:00,52.218605041503906
13,2020-04-06 03:30:00,52.3072509765625
14,2020-04-06 03:45:00,52.327903747558594
15,2020-04-06 04:00:00,51.094478607177734
16,2020-04-06 04:15:00,51.58942413330078
17,2020-04-06 04:30:00,52.039466857910156
18,2020-04-06 04:45:00,52.48726272583008
19,2020-04-06 05:00:00,52.07341766357422
20,2020-04-06 05:15:00,52.69031524658203
21,2020-04-06 05:30:00,52.93465805053711
22,2020-04-06 05:45:00,53.073814392089844
23,2020-04-06 06:00:00,52.774383544921875
24,2020-04-06 06:15:00,53.60234832763672
25,2020-04-06 06:30:00,53.8187255859375
26,2020-04-06 06:45:00,54.35110092163086
27,2020-04-06 07:00:00,53.91093444824219
28,2020-04-06 07:15:00,54.69046401977539
29,2020-04-06 07:30:00,54.767181396484375
30,2020-04-06 07:45:00,54.843902587890625
31,2020-04-06 08:00:00,54.59213638305664
32,2020-04-06 08:15:00,55.507476806640625
33,2020-04-06 08:30:00,56.2828254699707
34,2020-04-06 08:45:00,59.553043365478516
35,2020-04-06 09:00:00,58.1601448059082
36,2020-04-06 09:15:00,62.38688278198242
37,2020-04-06 09:30:00,62.70684051513672
38,2020-04-06 09:45:00,63.00420379638672
39,2020-04-06 10:00:00,62.66414260864258
40,2020-04-06 10:15:00,63.00459289550781
41,2020-04-06 10:30:00,63.16663360595703
42,2020-04-06 10:45:00,63.28367233276367
43,2020-04-06 11:00:00,62.88474655151367
44,2020-04-06 11:15:00,63.14549255371094
45,2020-04-06 11:30:00,63.269107818603516
46,2020-04-06 11:45:00,63.290870666503906
47,2020-04-06 12:00:00,63.06450653076172
48,2020-04-06 12:15:00,63.20999526977539
49,2020-04-06 12:30:00,63.148746490478516
50,2020-04-06 12:45:00,62.290164947509766
51,2020-04-06 13:00:00,63.067161560058594
52,2020-04-06 13:15:00,63.104026794433594
53,2020-04-06 13:30:00,62.39550018310547
54,2020-04-06 13:45:00,62.419586181640625
55,2020-04-06 14:00:00,62.83714294433594
56,2020-04-06 14:15:00,62.348819732666016
57,2020-04-06 14:30:00,62.372901916503906
58,2020-04-06 14:45:00,62.39698791503906
59,2020-04-06 15:00:00,62.300743103027344
60,2020-04-06 15:15:00,62.32622528076172
61,2020-04-06 15:30:00,62.35030746459961
62,2020-04-06 15:45:00,62.374393463134766
63,2020-04-06 16:00:00,62.27582931518555
64,2020-04-06 16:15:00,62.303627014160156
65,2020-04-06 16:30:00,62.32771301269531
66,2020-04-06 16:45:00,62.3517951965332
67,2020-04-06 17:00:00,61.8828010559082
68,2020-04-06 17:15:00,61.845516204833984
69,2020-04-06 17:30:00,61.80220031738281
70,2020-04-06 17:45:00,61.75888442993164
71,2020-04-06 18:00:00,61.284732818603516
72,2020-04-06 18:15:00,60.60417938232422
73,2020-04-06 18:30:00,60.062156677246094
74,2020-04-06 18:45:00,59.59178924560547
75,2020-04-06 19:00:00,55.1218376159668
76,2020-04-06 19:15:00,55.22937774658203
77,2020-04-06 19:30:00,55.10285949707031
78,2020-04-06 19:45:00,54.97634506225586
79,2020-04-06 20:00:00,54.571868896484375
80,2020-04-06 20:15:00,53.77825164794922
81,2020-04-06 20:30:00,53.80046081542969
82,2020-04-06 20:45:00,54.049434661865234
83,2020-04-06 21:00:00,55.72877883911133
84,2020-04-06 21:15:00,54.301116943359375
85,2020-04-06 21:30:00,54.772804260253906
86,2020-04-06 21:45:00,55.2444953918457
87,2020-04-06 22:00:00,55.76360321044922
88,2020-04-06 22:15:00,54.019935607910156
89,2020-04-06 22:30:00,54.57575988769531
90,2020-04-06 22:45:00,55.1315803527832
91,2020-04-06 23:00:00,55.22944641113281
92,2020-04-06 23:15:00,48.86686706542969
93,2020-04-06 23:30:00,51.060203552246094
94,2020-04-06 23:45:00,52.461997985839844
95,2020-04-07 00:00:00,45.11293029785156
