,time,load
121,2020-04-01 20:20:00,57.25584411621094
122,2020-04-01 20:30:00,57.37199401855469
123,2020-04-01 20:40:00,57.48814010620117
124,2020-04-01 20:50:00,57.60310363769531
125,2020-04-01 21:00:00,57.970970153808594
126,2020-04-01 21:10:00,58.19166946411133
127,2020-04-01 21:20:00,58.28607177734375
128,2020-04-01 21:30:00,58.38047409057617
129,2020-04-01 21:40:00,58.474876403808594
130,2020-04-01 21:50:00,58.569278717041016
131,2020-04-01 22:00:00,51.96691131591797
132,2020-04-01 22:10:00,51.26097106933594
133,2020-04-01 22:20:00,51.32627487182617
134,2020-04-01 22:30:00,51.391578674316406
135,2020-04-01 22:40:00,52.25562286376953
136,2020-04-01 22:50:00,53.048851013183594
137,2020-04-01 23:00:00,50.6883659362793
138,2020-04-01 23:10:00,49.575523376464844
139,2020-04-01 23:20:00,49.60887145996094
140,2020-04-01 23:30:00,49.64503479003906
141,2020-04-01 23:40:00,49.690494537353516
142,2020-04-01 23:50:00,49.72869110107422
143,2020-04-02 00:00:00,47.556297302246094
