,time,load
0,2020-04-02 00:15:00,47.872955322265625
1,2020-04-02 00:30:00,48.32868194580078
2,2020-04-02 00:45:00,48.72475051879883
3,2020-04-02 01:00:00,48.016578674316406
4,2020-04-02 01:15:00,48.41112518310547
5,2020-04-02 01:30:00,48.3968505859375
6,2020-04-02 01:45:00,48.34504699707031
7,2020-04-02 02:00:00,47.29038619995117
8,2020-04-02 02:15:00,46.18621826171875
9,2020-04-02 02:30:00,45.3641357421875
10,2020-04-02 02:45:00,45.328285217285156
11,2020-04-02 03:00:00,43.79786682128906
12,2020-04-02 03:15:00,43.927940368652344
13,2020-04-02 03:30:00,43.98560333251953
14,2020-04-02 03:45:00,44.219303131103516
15,2020-04-02 04:00:00,42.96535873413086
16,2020-04-02 04:15:00,43.59269714355469
17,2020-04-02 04:30:00,44.04835510253906
18,2020-04-02 04:45:00,44.253440856933594
19,2020-04-02 05:00:00,43.17985153198242
20,2020-04-02 05:15:00,44.317054748535156
21,2020-04-02 05:30:00,45.06205368041992
22,2020-04-02 05:45:00,45.80705642700195
23,2020-04-02 06:00:00,45.259071350097656
24,2020-04-02 06:15:00,46.040252685546875
25,2020-04-02 06:30:00,46.59805679321289
26,2020-04-02 06:45:00,46.892005920410156
27,2020-04-02 07:00:00,46.747711181640625
28,2020-04-02 07:15:00,46.94032287597656
29,2020-04-02 07:30:00,47.070411682128906
30,2020-04-02 07:45:00,47.22334289550781
31,2020-04-02 08:00:00,47.33594512939453
32,2020-04-02 08:15:00,47.560577392578125
33,2020-04-02 08:30:00,47.740787506103516
34,2020-04-02 08:45:00,47.92100143432617
35,2020-04-02 09:00:00,48.07801818847656
36,2020-04-02 09:15:00,48.248050689697266
37,2020-04-02 09:30:00,49.10089874267578
38,2020-04-02 09:45:00,49.33607482910156
39,2020-04-02 10:00:00,49.37187957763672
40,2020-04-02 10:15:00,49.48314666748047
41,2020-04-02 10:30:00,49.6130485534668
42,2020-04-02 10:45:00,49.742950439453125
43,2020-04-02 11:00:00,49.76012420654297
44,2020-04-02 11:15:00,49.8900260925293
45,2020-04-02 11:30:00,50.019927978515625
46,2020-04-02 11:45:00,50.39173889160156
47,2020-04-02 12:00:00,50.094390869140625
48,2020-04-02 12:15:00,50.194488525390625
49,2020-04-02 12:30:00,50.40353012084961
50,2020-04-02 12:45:00,50.410308837890625
51,2020-04-02 13:00:00,49.95069885253906
52,2020-04-02 13:15:00,50.132511138916016
53,2020-04-02 13:30:00,50.10639572143555
54,2020-04-02 13:45:00,50.08028030395508
55,2020-04-02 14:00:00,49.70415496826172
56,2020-04-02 14:15:00,49.630455017089844
57,2020-04-02 14:30:00,49.53019714355469
58,2020-04-02 14:45:00,49.4299430847168
59,2020-04-02 15:00:00,48.71753692626953
60,2020-04-02 15:15:00,48.718048095703125
61,2020-04-02 15:30:00,48.722007751464844
62,2020-04-02 15:45:00,48.732357025146484
63,2020-04-02 16:00:00,48.77009201049805
64,2020-04-02 16:15:00,48.77060317993164
65,2020-04-02 16:30:00,48.7711181640625
66,2020-04-02 16:45:00,48.77728271484375
67,2020-04-02 17:00:00,48.82264709472656
68,2020-04-02 17:15:00,49.506927490234375
69,2020-04-02 17:30:00,50.35810089111328
70,2020-04-02 17:45:00,50.23179626464844
71,2020-04-02 18:00:00,51.481773376464844
72,2020-04-02 18:15:00,51.2237548828125
73,2020-04-02 18:30:00,50.753082275390625
74,2020-04-02 18:45:00,50.17085266113281
75,2020-04-02 19:00:00,51.61256408691406
76,2020-04-02 19:15:00,50.989654541015625
77,2020-04-02 19:30:00,50.55597686767578
78,2020-04-02 19:45:00,50.204219818115234
79,2020-04-02 20:00:00,51.34535217285156
80,2020-04-02 20:15:00,50.94110107421875
81,2020-04-02 20:30:00,50.852821350097656
82,2020-04-02 20:45:00,51.05683898925781
83,2020-04-02 21:00:00,51.355682373046875
84,2020-04-02 21:15:00,51.340702056884766
85,2020-04-02 21:30:00,51.39704513549805
86,2020-04-02 21:45:00,51.453765869140625
87,2020-04-02 22:00:00,50.705970764160156
88,2020-04-02 22:15:00,50.66733169555664
89,2020-04-02 22:30:00,50.763248443603516
90,2020-04-02 22:45:00,50.935279846191406
91,2020-04-02 23:00:00,44.60602569580078
92,2020-04-02 23:15:00,44.36216735839844
93,2020-04-02 23:30:00,44.30896759033203
94,2020-04-02 23:45:00,45.38514709472656
95,2020-04-03 00:00:00,46.73507308959961
