,time,load
0,2020-04-28 00:15:00,44.045448303222656
1,2020-04-28 00:30:00,44.786277770996094
2,2020-04-28 00:45:00,45.34187316894531
3,2020-04-28 01:00:00,44.65082931518555
4,2020-04-28 01:15:00,45.456939697265625
5,2020-04-28 01:30:00,44.49311447143555
6,2020-04-28 01:45:00,44.67192077636719
7,2020-04-28 02:00:00,44.04191589355469
8,2020-04-28 02:15:00,43.75041198730469
9,2020-04-28 02:30:00,44.14875030517578
10,2020-04-28 02:45:00,44.337669372558594
11,2020-04-28 03:00:00,44.00856018066406
12,2020-04-28 03:15:00,43.35921859741211
13,2020-04-28 03:30:00,43.22575759887695
14,2020-04-28 03:45:00,43.0922966003418
15,2020-04-28 04:00:00,43.38404846191406
16,2020-04-28 04:15:00,42.856048583984375
17,2020-04-28 04:30:00,42.90812301635742
18,2020-04-28 04:45:00,42.996803283691406
19,2020-04-28 05:00:00,43.59523010253906
20,2020-04-28 05:15:00,43.106815338134766
21,2020-04-28 05:30:00,43.78978729248047
22,2020-04-28 05:45:00,44.703125
23,2020-04-28 06:00:00,46.13445281982422
24,2020-04-28 06:15:00,45.343379974365234
25,2020-04-28 06:30:00,46.5186767578125
26,2020-04-28 06:45:00,47.69335174560547
27,2020-04-28 07:00:00,48.48249053955078
28,2020-04-28 07:15:00,47.85645294189453
29,2020-04-28 07:30:00,47.915428161621094
30,2020-04-28 07:45:00,48.34529113769531
31,2020-04-28 08:00:00,48.6593017578125
32,2020-04-28 08:15:00,48.769798278808594
33,2020-04-28 08:30:00,49.217552185058594
34,2020-04-28 08:45:00,49.66694641113281
35,2020-04-28 09:00:00,49.690303802490234
36,2020-04-28 09:15:00,49.92809295654297
37,2020-04-28 09:30:00,49.96146774291992
38,2020-04-28 09:45:00,49.98825454711914
39,2020-04-28 10:00:00,49.95087814331055
40,2020-04-28 10:15:00,49.54014587402344
41,2020-04-28 10:30:00,49.500064849853516
42,2020-04-28 10:45:00,49.82477569580078
43,2020-04-28 11:00:00,49.2484245300293
44,2020-04-28 11:15:00,49.410980224609375
45,2020-04-28 11:30:00,49.61714553833008
46,2020-04-28 11:45:00,49.817230224609375
47,2020-04-28 12:00:00,48.543704986572266
48,2020-04-28 12:15:00,48.36420440673828
49,2020-04-28 12:30:00,48.201759338378906
50,2020-04-28 12:45:00,48.039310455322266
51,2020-04-28 13:00:00,47.750587463378906
52,2020-04-28 13:15:00,47.7905158996582
53,2020-04-28 13:30:00,48.47026824951172
54,2020-04-28 13:45:00,49.106815338134766
55,2020-04-28 14:00:00,51.17171859741211
56,2020-04-28 14:15:00,51.545265197753906
57,2020-04-28 14:30:00,51.73991394042969
58,2020-04-28 14:45:00,51.80316162109375
59,2020-04-28 15:00:00,52.115989685058594
60,2020-04-28 15:15:00,52.17662811279297
61,2020-04-28 15:30:00,52.23726272583008
62,2020-04-28 15:45:00,52.29789733886719
63,2020-04-28 16:00:00,53.03554153442383
64,2020-04-28 16:15:00,53.10050964355469
65,2020-04-28 16:30:00,53.16114807128906
66,2020-04-28 16:45:00,53.22178268432617
67,2020-04-28 17:00:00,53.857887268066406
68,2020-04-28 17:15:00,53.941566467285156
69,2020-04-28 17:30:00,53.97242736816406
70,2020-04-28 17:45:00,54.00328826904297
71,2020-04-28 18:00:00,54.37736129760742
72,2020-04-28 18:15:00,54.410125732421875
73,2020-04-28 18:30:00,54.412017822265625
74,2020-04-28 18:45:00,54.413909912109375
75,2020-04-28 19:00:00,54.45972442626953
76,2020-04-28 19:15:00,54.54651641845703
77,2020-04-28 19:30:00,54.56818389892578
78,2020-04-28 19:45:00,54.58985137939453
79,2020-04-28 20:00:00,54.68669891357422
80,2020-04-28 20:15:00,54.807613372802734
81,2020-04-28 20:30:00,54.82927703857422
82,2020-04-28 20:45:00,54.85094451904297
83,2020-04-28 21:00:00,54.923065185546875
84,2020-04-28 21:15:00,55.06871032714844
85,2020-04-28 21:30:00,55.09063720703125
86,2020-04-28 21:45:00,55.103668212890625
87,2020-04-28 22:00:00,49.8362922668457
88,2020-04-28 22:15:00,47.077762603759766
89,2020-04-28 22:30:00,47.38983154296875
90,2020-04-28 22:45:00,47.847164154052734
91,2020-04-28 23:00:00,46.028499603271484
92,2020-04-28 23:15:00,45.00212860107422
93,2020-04-28 23:30:00,45.087772369384766
94,2020-04-28 23:45:00,45.17341995239258
95,2020-04-29 00:00:00,46.44767379760742
